ID,Year,Month,Day,Country,Region,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Details,,,
1434,2013,5,25,Afghanistan,Parwan Province,"Shaikh Ali District, Toritch Valley, Kabul-Bamyan Highway",0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,K,Am,R,Two staff members of a demining NGO were kidnapped at an illegal checkpoint on the Kabul-Bamyan highway.,,,
1445,2013,5,25,Kenya,North Eastern,"Liboi town, Garissa",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,C,U,One Kenyan Red Cross official was killed during clashes between Al Shabaab and the Administrative Police.  ,,,
1843,2013,5,25,Somalia,Banaadir Region,"Banaadir Junction, Medina town, Wadajir District, Mogadishu",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,S,C,P,One INGO employee was killed during clashes between two groups of Somali National Government (SNG) forces.,,,
1435,2013,5,27,Afghanistan,Jawzjan Province,"Qush Tepa District, Khaniqa Village",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,IA,P,"One INGO staff member, who also served as headmaster of a local boys&rsquo; school, was killed by an armed opposition group near his home after arranging a meeting with the group. There are indications this killling was not related to his affiliation with an INGO.",,,
1439,2013,5,29,Afghanistan,Nangarhar Province,Jalalabad City,0,0,0,4,0,0,1,2,0,3,0,1,0,1,1,3,0,4,0,0,4,BBIED,R,OC,"Two suicide bombers detonated explosives at the International Committee of the Red Cross compound, killing one security guard and injuring three staff members. Following the attack, the ICRC closed their sub delegation in Jalalabad and temporarily stopped all staff movements in the country.",,,
1640,2013,6,1,India,West Bengal,Kolkata,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,RSA,IA,U,A female aid worker was drugged and sexually assaulted by a local businessman.  She subsequently attempted suicide and was hospitalized.   ,,,
1440,2013,6,3,Afghanistan,Nuristan Province,"Waygal District, Want Village area",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,VBIED-RC,Am,R,An INGO translator was injured as his vehicle struck an IED; this is likely connected to a tribal dispute.,,,
1441,2013,6,3,Afghanistan,Herat Province,"Adraskan District, Gala Toot Area",0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,K,Am,R,"Five national staff members of a demining INGO and a tribal elder were kidnapped while in transit, with the elder and two of the aid workers released soon after. UPDATE: All three staff members were released unharmed approximately three days after abduction. ",,,
1450,2013,6,3,Afghanistan,Kandahar Province,"Panjwayi District, Sperwan Village Area",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,AB,C,PS,"A national staff deminer, working for a private company contracted on behalf of an International Organisation, was killed in a targeted IMF airstrike. The company has suspended operations in the area until further notice.",,,
1679,2013,6,4,Sudan,Central Darfur,Near Um Dakhum,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BA,U,P,One national INGO staff member was killed due to fighting between two tribal groups.,,,
1447,2013,6,5,Kenya,Siaya County,Rarieda,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,U,IA,R,"An aid agency worker was killed and dumped in a bush in Rarieda, Siaya County. Police stated that an investigation has been launched. UPDATE: She was on her way to buy a plot of land, and this was assessed as a criminal matter, unrelated to her status as an aid worker.",,,
1451,2013,6,6,Pakistan,Khyber-Pakhtunkhwa province,"Peshawar, Badabher area ",0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,2,0,S,IA,PS,One polio vaccinator was killed and another injured when they were attacked by two gunmen on a motorcycle.  The UN agency running the vaccination campaign in Peshawar temporarily suspended operations as a result.,,,
1686,2013,6,7,South Sudan,Upper Nile State,Maban,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,BA,IA,U,Three INGO staff members were tied up and beaten by drunk SPLA members for refusing to pay a bribe. ,,,
1754,2013,6,8,Syrian Arab Republic,Aleppo Governorate,Kazeit Zeido,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,"Two UN-contracted drivers were detained for 7 days by an unknown armed group, who stole the food rations that the trucks were transporting.  They were eventually released on 14 June 2013.",,,
1470,2013,6,9,Afghanistan,Wardak Province,"Nirkh District, De Afghan area",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"One NGO doctor was abducted on his way back to Maidan Shahr from Nirkh after passing an ANP check post. He was beaten unconscious while in their captivity, demanded he provide them with weaponry and ammunition, accused him of being a spy, and he was released later in the day after intervention by locals.",,,
1743,2013,6,9,Syrian Arab Republic,Idlib Governorate,"Rural Idleb, Jesr El Shoghor area",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,AB,C,R,"One UN-contracted driver was severely injured when a missile hit his truck.  He was hospitalized, and the cargo in the truck was completely destroyed.",,,
1442,2013,6,10,Afghanistan,Herat Province,"Obe District, Haft Gala Area",0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,K,Am,R,"Three national NGO staff members were kidnapped while in transit. UPDATE: 18 June all the three abductees were released unharmed in Seyah Sang area of Pashtun Zarghun, following the negotiations held by the community elders. ",,,
1785,2013,6,11,Syrian Arab Republic,Ar-Raqqah Governorate,Ar-Raqqah,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,One UN-contracted driver was stopped and detained for five days by Al Nosrah Front.,,,
1786,2013,6,11,Syrian Arab Republic,Deir ez-Zor Governorate,Al Mayadin,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,Two UN-contracted drivers were stopped and detained by Al Nosrah Front.,,,
1716,2013,6,12,South Sudan,Unity State,Road between Mayendit and Madol ,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,One UN-contracted assistant driver was shot in the chest and killed by a group of armed men demanding cash.,,,
1739,2013,6,13,Myanmar,Yangon,"Yangon, Nawaday Road",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,BA,IA,P,"One UN consultant was attacked from behind by an unknown assailant, who unsuccessfully tried to slit her throat.  She was immediately hospitalized and required surgery.  ",,,
1443,2013,6,15,Afghanistan,Jawzjan Province,"Qarqin District, Ajar Gozar Area, Khantepa Village",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,S,IA,H,One NGO staff member involved in the polio campaign was shot and killed outside of her residence. The motive behind the attack is yet to be determined. UPDATE: It is believed to have resulted from a dispute rather than being related to the victim&rsquo;s NGO affiliation.,,,
1446,2013,6,19,Somalia,Banaadir region,Mogadishu,13,0,0,0,0,0,5,5,0,10,3,0,0,3,8,5,0,13,12,1,0,CX,R,OC,"One UN staffer, 3 UN contractors, and 4 guards were killed during a complex attack, when a VBIED rammed the UN's external gate and was simultaneously detonated. Seven assailants entered the compound on foot, tossing hand grenades in the process.  Another UN staffer and 4 other guards were also injured.  ",,,
1448,2013,6,21,South Sudan,Central Equatoria,Juba,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,BA,Am,R,"One UN staff member was hospitalized after being physically assaulted by National Security personnel and locked up in the UN vehicle she was driving, allegedly for obstructing the VVIP motorcade at John Garang Mausoleum, Juba.",,,
1449,2013,6,22,South Sudan,Central Equatoria,Between Yei and Juba,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,BA,Am,R,One INGO official was stabbed to death while en route by car between Juba and Yei.,,,
1460,2013,6,26,Afghanistan,Herat Province,"Injil District, Shahrake Afsaran area",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,R,"One national staff member of an NGO was hospitalized after two men, armed with a knife and sticks, attacked while he was on his motorbike, en route to work in Herat City. This incident is not related to the staff member&rsquo;s employment with an NGO.",,,
1750,2013,6,28,Syrian Arab Republic,Idlib Governorate,Ma'ar Shoreen,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,"Two UN-contracted drivers were stopped by armed groups near Ma'ar Shoreen and forced to drive to an area close to Jabal az Zawiyah, where they were held.  All food rations were taken from the trucks.  The drivers and the trucks were released on 30 June 2013.  ",,,
1751,2013,6,29,Syrian Arab Republic,Hama Governorate,Morek area,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"One UN-contracted driver was stopped nearby Morek area by an unknown armed group.  He was then taken to Jabal az Zawiyah, where he was held for seven days and his documents and mobile phone confiscated.  He was eventually released with his truck, but without the cargo.",,,
1836,2013,6,29,Somalia,Lower Juba Region,Kismayo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,AB,C,P,One INGO nurse was killed by a stray mortar during clashes between clan militias.  The nurse was assisting the wounded at the time of the attack. ,,,
1455,2013,6,30,Afghanistan,Helmand Province,"Naw Zad District, Ali Zayi Area",0,0,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,RIED,Am,R,One staff member of a demining NGO was killed and another injured when an IED detonated against their motorcycle.,,,
1710,2013,7,1,Uganda,Western Region,Mbarara,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BA,IA,H,"One UN staff member was stabbed during an apparent robbery by unknown assailants.  He was immediately rushed to the hospital, but died upon arrival. ",,,
1458,2013,7,3,Afghanistan,Herat Province,"Guzara Districts, Senawgerd Village ",0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,2,1,0,K,R,PS,"Two NGO national staff members and a hired driver were conducting a road mission when they were abducted by unknown armed men.
UPDATE: All three were released from captivity, with the assistance of community elders on 12 July 2013.",,,
1790,2013,7,3,Syrian Arab Republic,Idlib Governorate,Saraqib,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,One UN-contracted driver was kidnapped by an armed group called Shareea Court.  Attempts to contact the driver have been unsuccessful thus far.,,,
1459,2013,7,4,Sudan,South Darfur state,Nyala,0,3,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,0,0,3,AB,C,OC,Two INGO national workers were killed and one was in critical condition after a grenade exploded in their office during fighting in Nyala between Government troops and rebels. ,,,
1687,2013,7,4,Central African Republic,Ouaka Prefecture,Bambari,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,BA,IA,R,One INGO staff member was beaten by Seleka members at a checkpoint.  ,,,
1706,2013,7,4,Somalia,Woqooyi Galbeed Province (Somaliland),Hargeisa,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,R,One INGO national staff member was attacked by a gang and suffered a knife wound to the hand.,,,
1471,2013,7,7,Afghanistan,Samangan,"Khuram Wa Sarbagh, Do Rayee Baba Qamber",0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,BA,Am,R,1 INGO staff member and his driver were stopped by five armed men and subsequently robbed and beaten.,,,
1515,2013,7,11,DR Congo,North Kivu,"Beni, Watalinga",0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,3,1,0,K,R,PS,"Four national INGO staff were kidnapped by an armed group. UPDATE: one staff member escaped and was found unharmed over a year later, on 29 August 2014; no news regarding the other three staff members, however.",,,
1850,2013,7,12,Somalia,Bari Region,"Bossaso District, Kalabeyr town",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,C,P,One INGO staff member was injured when shooting broke out during what seems to have been an inter-clan attack.,,,
1472,2013,7,13,Afghanistan,Nimroz,"Chakhansur District, Awar Area",0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,K,IA,PS,"Two NGO national staff members, visiting the Awar area to supervise a vaccination project, were abducted by unknown armed gunmen. UPDATE: They were release 3 days later, following negotiations with the help of local elders from the beneficiary community.",,,
1473,2013,7,13,Afghanistan,Helmand,Now Zad,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,RIED,Am,R,One staff member from a demining NGO was killed in transit by a roadside IED.,,,
1614,2013,7,14,Syrian Arab Republic,Damascus Governorate,Yarmouk Camp,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,AB,C,P,One UN staff member suffered head injuries on 9 July 2013 when a shell exploded at the southern end of Palestine Street in Yarmouk.  He subsequently died five days later on 14 July 2013.  ,,,
1752,2013,7,16,Syrian Arab Republic,Homs Governorate,between Palmyra and As Sukhnah,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"One UN-contracted driver was stopped and detained by an unknown armed group, who requested a ransom.  ",,,
1474,2013,7,17,Kenya,North Eastern,"Garissa, Dadaab, Dagahaley",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,OC,One security guard for an NGO was shot when he interrupted what was likely an attempted armed robbery of an NGO compound in Dadaab.,,,
1475,2013,7,17,Afghanistan,Kunduz,Imam Sahib,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,VBIED-RC,Am,R,One national staff member of an INGO was injured and required a leg amputation when an IED attached to a bicycle detonated against the ANP vehicle in which he/she was traveling.,,,
1516,2013,7,19,Central African Republic,,Bangui,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,S,IA,U,"An INGO Country Director was wounded after being shot. Two unidentified men attacked him as he was parking his car, asking for the keys to the vehicle and, as he tried to escape, he was hit in the leg by a bullet.",,,
1552,2013,7,20,Afghanistan,Logar Province,"Chakh District, Bandoka Village Area, Chakh-Puli Alam Road",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,C,R,One driver of an INGO ambulance was seriously injured when struck with small arms fire while in the crossfire between ANSF and AOG fighters.,,,
1713,2013,7,22,Ethiopia,Somali Region,"Ogaden, Degehabur",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,P,One UN-contracted warehouse worker was shot and killed by armed men suspected to be part of an insurgent group.,,,
1517,2013,7,23,Somalia,Galkayo,Garsor village,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,P,A senior leader of a local NGO was shot dead by two masked gunmen shortly as he left Imamu-Shafici mosque in Garsor village of Galkayo.,,,
1535,2013,7,25,Kenya,North Eastern,"Garissa, Fafi, Hagadera Camp",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BA,IA,PS,An NGO staff member was stabbed to death by his neighbour when an argument between the two turned violent.,,,
1740,2013,7,27,Syrian Arab Republic,Aleppo Governorate,"Rural Aleppo, Al Eissa village",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,R,One UN driver was the victim of an armed robbery and was shot in the back twice by unidentified armed men. He was hospitalized and is in stable condition. ,,,
1536,2013,7,28,Syrian Arab Republic,Homs Governorate,al-Qusur ,0,0,11,0,0,0,0,11,0,11,0,0,0,0,0,11,0,11,0,0,11,AB,C,PS,Nine volunteers and two staff with the Syrian Arab Red Crescent were injured when a distribution point in al-Qusur was hit with a mortar shell.,,,
1537,2013,7,31,Afghanistan,Uruzgan Province,Khas Uruzgan District,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,One INGO staff member was killed when the car he was traveling in was stopped by AOG at an illegal checkpoint.  Four others were in the car (not staff members); three of them were also killed but one was released to report the incident.  There is no indication that the incident was related to his work. ,,,
1844,2013,7,31,Somalia,Banaadir Region,"Jaale Siyad Military Academy area, Hodan District, Mogadishu",0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,S,Am,R,"Two LNGO staff were injured when Somali National Government (SNG) forces opened fire on the LNGO vehicle, allegedly because the vehicle did not stop when ordered to do so. The two staff were taken to a hospital.",,,
1638,2013,8,,Syrian Arab Republic,Damascus Governorate,Damascus,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,U,U,"One Syrian Arab Red Crescent volunteer, after having disappeared for five months, died on 8 January 2014. ",,,
1806,2013,8,,Central African Republic,Mbomou prefecture,Rafai,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"One INGO staff member was shot and critically injured during an attempted carjacking/robbery. Three others were also in the vehicle, but they were unharmed.",,,
1538,2013,8,4,South Sudan,Central Equatoria,"Gudelle, Juba",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,P,One NGO staff member was assaulted and robbed by four young men.,,,
1539,2013,8,5,South Sudan,Central Equatoria,Jabur,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,Am,R,One NGO staff member was shot and killed when unknown attackers shot at a marked NGO vehicle travelling on the Bor to Juba road.,,,
1540,2013,8,5,South Sudan,Central Equatoria State,outside of Juba,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,U,Am,R,One staff member was killed and one wounded when their vehicle was attacked.,,,
1555,2013,8,8,Syrian Arab Republic,Damascus,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,IA,U,One UN staff member was killed.,,,
1554,2013,8,9,Afghanistan,Kunar Province,"Chapa Dara District, DAC Area",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,AB,C,H,One NGO staff member was injured when an ANA fired mortar shell landed in a residential area.,,,
1556,2013,8,15,Afghanistan,Herat Province,"Pashtun Zarghun District, Safedan Area",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,One off-duty NGO national staff member was killed while acting as a bodyguard to a local powerbroker when they were ambushed while in transit.  This is likely related to a family and/or tribal dispute. ,,,
1557,2013,8,17,South Sudan,Upper Nile,Maban,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,IA,PS,One INGO staff member was killed by a staff member of another INGO allegedly over domestic dispute.,,,
